student_id,vle_engagement_score,entrepreneurial_grit_index,innovation_credits_completed,competitions_participated,competitions_won,portfolio_achievement_scale,skills_possessed,skills_seeking,competition_history,has_startup,startup_industry,semantic_pitch_statement,tech_readiness_level_trl,mentorship_hours,founder_idea_fit_score,market_readiness_score,team_size,patents_filed,technology_transfers_completed,revenue_generated_usd,seed_funding_received,startup_achievement,startup_achievement_scale,investor_details,success_prediction_label
STU06103,52,2.3,8,8,6,10,Data Analysis | Blockchain,Embedded Systems,Social Entrepreneurship Challenge | Smart India Hackathon (SIH) | Campus Ideathon | State-Level Startup Pitch | Data Science Olympiad | IEEE Paper Presentation | Climate Action Hackathon | Inter-College Innovation Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06104,421,1,12,5,4,7.5,UI/UX Design,Python | Cybersecurity | iOS Development,Data Science Olympiad | Campus Ideathon | National Hackathon | Inter-College Innovation Challenge | Product Design Sprint,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06105,67,6.5,0,2,0,1.3,AR/VR Development | Django | Computer Vision,React.js,Smart India Hackathon (SIH) | Data Science Olympiad,1,BioTech,We solve manual compliance reporting in hospitals for low-income urban households by building a mobile-first community engagement platform in the BioTech sector.,5,93,0.72,0.97,2,0,0,0,1,Won Best DeepTech Prototype at National Hackathon,7.2,University Seed Fund,1
STU06106,424,1,8,9,5,9,Data Analysis | Android Development,AR/VR Development,Data Science Olympiad | Smart India Hackathon (SIH) | Inter-College Innovation Challenge | Campus Ideathon | Climate Action Hackathon | National Hackathon | Social Entrepreneurship Challenge | State-Level Startup Pitch | IEEE Paper Presentation,1,HealthTech,We solve manual compliance reporting in hospitals for logistics managers in emerging markets by building an AI-driven predictive analytics dashboard in the HealthTech sector.,6,14,0.71,0.72,2,0,0,0,0,Won Best DeepTech Prototype at National Hackathon,6.5,SIDBI Startup Mitra Fund,0
STU06107,249,5.5,8,12,8,10,React.js | Data Analysis | Android Development,Natural Language Processing | Embedded Systems | iOS Development,IEEE Paper Presentation | Smart India Hackathon (SIH) | State-Level Startup Pitch | Product Design Sprint | Climate Action Hackathon | National Hackathon | Data Science Olympiad | Campus Ideathon | Inter-College Innovation Challenge | Social Entrepreneurship Challenge,1,HealthTech,We solve lack of affordable mental health access for rural farmers by building an AI-driven predictive analytics dashboard in the HealthTech sector.,3,81,0.99,0.97,4,0,0,0,0,Completed DST-NIDHI PRAYAS Grant,5.1,Bootstrapped,0
STU06108,298,4.9,2,2,2,3.9,Node.js | Django,Business Analytics | Natural Language Processing | UI/UX Design,Climate Action Hackathon | IEEE Paper Presentation,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06109,18,4.5,12,3,1,3.6,Data Analysis | Python | Blockchain,iOS Development | Machine Learning,Social Entrepreneurship Challenge | IEEE Paper Presentation | Campus Ideathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06110,432,3,2,1,1,2.5,Blockchain | DevOps,Embedded Systems | AR/VR Development,Inter-College Innovation Challenge,1,CivicTech,We solve manual compliance reporting in hospitals for government health workers by building a conversational AI patient triage assistant in the CivicTech sector.,5,13,0.67,0.6,4,0,0,0,0,Reached ₹5 Lakh Monthly Recurring Revenue,6.1,Bootstrapped,0
STU06111,112,4.8,10,12,5,9.6,Python | Data Engineering,DevOps | Android Development,IEEE Paper Presentation | Inter-College Innovation Challenge | Data Science Olympiad | Product Design Sprint | National Hackathon | Social Entrepreneurship Challenge | Climate Action Hackathon | Smart India Hackathon (SIH) | State-Level Startup Pitch | Campus Ideathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06112,28,5,3,3,3,5.3,Embedded Systems | Python | AR/VR Development | Computer Vision,Data Analysis | Cloud Computing,State-Level Startup Pitch | Data Science Olympiad | Inter-College Innovation Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06113,486,3.8,6,9,7,10,React.js,Machine Learning | Python | Data Engineering,Inter-College Innovation Challenge | Product Design Sprint | State-Level Startup Pitch | Smart India Hackathon (SIH) | Climate Action Hackathon | Campus Ideathon | National Hackathon | Data Science Olympiad | IEEE Paper Presentation,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06114,251,1.8,8,2,2,4.3,Embedded Systems | Machine Learning,Python | Django,Campus Ideathon | IEEE Paper Presentation,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06115,76,1.2,0,2,0,1.3,iOS Development | Machine Learning,Data Engineering,Campus Ideathon | Social Entrepreneurship Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06116,89,1.3,10,6,5,8.7,Django | UI/UX Design | Node.js,Data Engineering,Data Science Olympiad | Inter-College Innovation Challenge | National Hackathon | Climate Action Hackathon | Smart India Hackathon (SIH) | IEEE Paper Presentation,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06117,498,3.7,8,9,2,5.4,Django | Machine Learning | Cybersecurity | DevOps,Cloud Computing | Computer Vision | Natural Language Processing,Climate Action Hackathon | State-Level Startup Pitch | Campus Ideathon | National Hackathon | Smart India Hackathon (SIH) | Social Entrepreneurship Challenge | IEEE Paper Presentation | Product Design Sprint | Inter-College Innovation Challenge,1,FinTech,We solve fragmented agricultural market data for first-generation college students by building a conversational AI patient triage assistant in the FinTech sector.,3,8,0.76,0.37,1,0,0,0,0,Reached ₹5 Lakh Monthly Recurring Revenue,5.2,Bootstrapped,0
STU06118,199,7,10,7,4,7.6,iOS Development | Computer Vision,IoT | Cybersecurity,Inter-College Innovation Challenge | Data Science Olympiad | Smart India Hackathon (SIH) | IEEE Paper Presentation | State-Level Startup Pitch | Social Entrepreneurship Challenge | Climate Action Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06119,222,6.3,0,12,11,10,React.js | DevOps,AR/VR Development | Django | IoT,Data Science Olympiad | Social Entrepreneurship Challenge | Campus Ideathon | Climate Action Hackathon | IEEE Paper Presentation | Inter-College Innovation Challenge | National Hackathon | Product Design Sprint | State-Level Startup Pitch | Smart India Hackathon (SIH),1,EdTech,We solve manual compliance reporting in hospitals for environmental compliance officers by building a no-code automation workflow engine in the EdTech sector.,5,19,1,0.71,1,0,0,0,0,Completed DST-NIDHI PRAYAS Grant,6.3,Bootstrapped,0
STU06120,316,4.9,10,2,1,3.3,Cloud Computing,IoT | Natural Language Processing,Climate Action Hackathon | Campus Ideathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06121,288,5.3,12,1,1,3.3,Data Engineering | Android Development | Computer Vision,Machine Learning | React.js,Campus Ideathon,1,CivicTech,We solve inaccessible legal aid for low-income families for small business owners by building a conversational AI patient triage assistant in the CivicTech sector.,9,63,0.68,0.64,1,1,0,0,1,Secured Letter of Intent from Industry Partner,9.5,Angel Syndicate (₹25L round),0
STU06122,252,4,4,2,0,1.6,Cybersecurity | Android Development,React.js,Social Entrepreneurship Challenge | Climate Action Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06123,30,4.8,2,12,7,10,Blockchain | UI/UX Design | React.js,Computer Vision | Natural Language Processing | Cloud Computing,Data Science Olympiad | Campus Ideathon | Product Design Sprint | State-Level Startup Pitch | Inter-College Innovation Challenge | Climate Action Hackathon | IEEE Paper Presentation | National Hackathon | Smart India Hackathon (SIH) | Social Entrepreneurship Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06124,207,4.9,8,5,0,2.4,DevOps | Natural Language Processing,Business Analytics | IoT,IEEE Paper Presentation | Campus Ideathon | State-Level Startup Pitch | Product Design Sprint | Data Science Olympiad,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06125,126,3.4,7,6,4,7.3,Django | Android Development | DevOps | Embedded Systems,Computer Vision | UI/UX Design | IoT,IEEE Paper Presentation | Product Design Sprint | Social Entrepreneurship Challenge | Data Science Olympiad | National Hackathon | Campus Ideathon,1,HealthTech,We solve lack of affordable mental health access for senior citizens by building a federated machine learning recommendation system in the HealthTech sector.,2,30,0.7,0.31,7,0,0,0,0,Featured in YourStory Startup Edition,4.6,Bootstrapped,0
STU06126,223,3.4,3,1,0,1.4,Business Analytics | Python | Embedded Systems | DevOps,React.js | Cybersecurity,Climate Action Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06127,169,4.5,1,1,0,1.2,Data Analysis | AR/VR Development | iOS Development | React.js,Natural Language Processing,Product Design Sprint,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06128,31,3.5,0,4,0,1.6,AR/VR Development,Django | Blockchain,Inter-College Innovation Challenge | State-Level Startup Pitch | Campus Ideathon | IEEE Paper Presentation,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06129,229,2.8,8,0,0,1.6,Python | Cloud Computing | Data Analysis | DevOps,Embedded Systems | Blockchain | React.js,None,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06130,38,3.9,10,5,1,3.8,Business Analytics | Machine Learning | Django,IoT | Embedded Systems,Campus Ideathon | Climate Action Hackathon | Social Entrepreneurship Challenge | State-Level Startup Pitch | Product Design Sprint,1,FinTech,We solve lack of affordable mental health access for senior citizens by building an IoT sensor network with real-time alerts in the FinTech sector.,4,50,0.6,0.3,7,0,0,0,0,Filed Provisional Patent,5.7,Bootstrapped,0
STU06131,328,5.1,5,10,0,2.9,iOS Development | Embedded Systems,UI/UX Design | Node.js | Cybersecurity,Climate Action Hackathon | Inter-College Innovation Challenge | Product Design Sprint | Smart India Hackathon (SIH) | State-Level Startup Pitch | Data Science Olympiad | National Hackathon | IEEE Paper Presentation | Social Entrepreneurship Challenge | Campus Ideathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06132,16,2.6,9,2,2,4.4,DevOps | Android Development,IoT,National Hackathon | Product Design Sprint,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06133,239,6.6,5,12,12,10,Machine Learning | Embedded Systems,Computer Vision | Data Engineering | Business Analytics,Smart India Hackathon (SIH) | Product Design Sprint | Climate Action Hackathon | Data Science Olympiad | Social Entrepreneurship Challenge | National Hackathon | State-Level Startup Pitch | Inter-College Innovation Challenge | IEEE Paper Presentation | Campus Ideathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06134,495,3.6,10,5,1,3.8,Node.js,React.js,Campus Ideathon | National Hackathon | Product Design Sprint | Smart India Hackathon (SIH) | IEEE Paper Presentation,1,AgriTech,We solve inadequate early flood warning systems for school teachers in tier-3 districts by building a blockchain-backed traceability ledger in the AgriTech sector.,2,44,0.69,0.74,6,0,0,0,0,Accepted into IIT Incubation Centre,4.1,Bootstrapped,0
STU06135,347,4.7,8,1,0,1.8,Blockchain | Node.js,Machine Learning | IoT | DevOps,Social Entrepreneurship Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06136,204,3.8,12,12,1,5,Embedded Systems | Node.js | Cloud Computing | IoT,Android Development | DevOps,Climate Action Hackathon | IEEE Paper Presentation | State-Level Startup Pitch | Product Design Sprint | Data Science Olympiad | National Hackathon | Campus Ideathon | Inter-College Innovation Challenge | Social Entrepreneurship Challenge | Smart India Hackathon (SIH),0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06137,175,5.5,8,7,4,7.5,Data Engineering,Machine Learning,IEEE Paper Presentation | Data Science Olympiad | State-Level Startup Pitch | Inter-College Innovation Challenge | National Hackathon | Smart India Hackathon (SIH) | Campus Ideathon,1,RetailTech,We solve carbon-intensive logistics operations for early-stage startup founders by building a no-code automation workflow engine in the RetailTech sector.,7,6,0.85,0.49,6,3,2,0,0,Selected for Atal Incubation Mission,8.2,SIDBI Startup Mitra Fund,1
STU06138,415,5,12,2,2,4.7,Android Development | UI/UX Design | Cloud Computing,iOS Development | Embedded Systems,Inter-College Innovation Challenge | Smart India Hackathon (SIH),0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06139,110,1.6,12,12,10,10,Computer Vision | Android Development | Cloud Computing,React.js | Node.js,Data Science Olympiad | IEEE Paper Presentation | National Hackathon | Climate Action Hackathon | Campus Ideathon | Social Entrepreneurship Challenge | Inter-College Innovation Challenge | Smart India Hackathon (SIH) | State-Level Startup Pitch | Product Design Sprint,1,LogisticsTech,We solve inaccessible legal aid for low-income families for rural farmers by building a blockchain-backed traceability ledger in the LogisticsTech sector.,2,96,0.93,0.93,8,0,0,0,0,Completed DST-NIDHI PRAYAS Grant,4.7,Bootstrapped,0
STU06140,446,2.8,7,5,0,2.3,React.js | Django,Blockchain | UI/UX Design,IEEE Paper Presentation | State-Level Startup Pitch | National Hackathon | Social Entrepreneurship Challenge | Inter-College Innovation Challenge,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06141,474,6.5,4,9,4,7.5,Embedded Systems | Computer Vision,Business Analytics | Node.js,Data Science Olympiad | Smart India Hackathon (SIH) | Climate Action Hackathon | IEEE Paper Presentation | Social Entrepreneurship Challenge | Campus Ideathon | State-Level Startup Pitch | Product Design Sprint | National Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06142,306,6.8,2,8,2,4.8,React.js | AR/VR Development | iOS Development | Computer Vision,Embedded Systems | Blockchain,Product Design Sprint | IEEE Paper Presentation | Social Entrepreneurship Challenge | Climate Action Hackathon | Data Science Olympiad | National Hackathon | Campus Ideathon | Inter-College Innovation Challenge,1,AgriTech,We solve poor financial literacy among youth for environmental compliance officers by building a federated machine learning recommendation system in the AgriTech sector.,4,92,0.78,0.61,3,0,0,0,0,Filed Provisional Patent,5.1,Bootstrapped,1
STU06143,253,6.4,7,1,0,1.7,Machine Learning,Django,National Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06144,228,3.6,9,11,10,10,Node.js | Business Analytics | React.js | Machine Learning,Computer Vision,Inter-College Innovation Challenge | Climate Action Hackathon | IEEE Paper Presentation | Product Design Sprint | Campus Ideathon | Social Entrepreneurship Challenge | Data Science Olympiad | National Hackathon | State-Level Startup Pitch | Smart India Hackathon (SIH),0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06145,500,2,10,10,10,10,Python | Django | Embedded Systems,Machine Learning | Data Analysis,IEEE Paper Presentation | Social Entrepreneurship Challenge | State-Level Startup Pitch | Climate Action Hackathon | National Hackathon | Inter-College Innovation Challenge | Smart India Hackathon (SIH) | Campus Ideathon | Product Design Sprint | Data Science Olympiad,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06146,319,3.3,3,10,6,9.9,Django,Business Analytics | Data Engineering | Embedded Systems,National Hackathon | Climate Action Hackathon | Inter-College Innovation Challenge | IEEE Paper Presentation | Data Science Olympiad | Product Design Sprint | Social Entrepreneurship Challenge | Campus Ideathon | Smart India Hackathon (SIH) | State-Level Startup Pitch,1,RetailTech,We solve inefficient supply chain visibility for logistics managers in emerging markets by building a blockchain-backed traceability ledger in the RetailTech sector.,8,87,0.85,0.87,7,1,0,0,1,Reached ₹5 Lakh Monthly Recurring Revenue,10,Tier-1 VC Partner (₹1Cr seed),1
STU06147,456,3.1,9,4,0,2.3,Natural Language Processing | AR/VR Development,UI/UX Design | Cybersecurity | Python,Smart India Hackathon (SIH) | Data Science Olympiad | Product Design Sprint | Campus Ideathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06148,498,2.4,10,12,10,10,DevOps | Computer Vision | Android Development,Natural Language Processing,Smart India Hackathon (SIH) | State-Level Startup Pitch | Climate Action Hackathon | National Hackathon | IEEE Paper Presentation | Product Design Sprint | Campus Ideathon | Social Entrepreneurship Challenge | Inter-College Innovation Challenge | Data Science Olympiad,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
STU06149,193,2.8,10,8,6,10,Business Analytics | Blockchain | Computer Vision | Data Analysis,Embedded Systems | Python | React.js,Data Science Olympiad | IEEE Paper Presentation | State-Level Startup Pitch | Product Design Sprint | Smart India Hackathon (SIH) | National Hackathon | Campus Ideathon | Climate Action Hackathon,0,None,None,0,0,0,0,0,0,0,0,0,None,0,None,0
